Frame,SDS_ID,Angle_deg,P2,Orientation
9,9,55.58226939856064,-0.02078560393122042,upright
9,10,21.344302254569886,0.8012870942504478,flat
10,1,57.09428396079677,-0.05730577453997232,upright
10,2,40.01029351327001,0.379970735362231,flat
10,3,67.92018191838031,-0.2880511774039752,upright
10,4,26.965367927996247,0.6915721247356539,flat
10,5,72.98634847510904,-0.3715782554724867,upright
10,6,107.11447571383128,-0.3700973369307118,upright
10,7,168.76592982786389,0.9430691372847677,flat
10,8,32.72635330464089,0.5615831548226,flat
10,9,59.5835909659508,-0.11551968793419848,upright
10,10,43.8820732823355,0.27925982559076457,flat
11,1,55.87805487355855,-0.027992359398996136,upright
11,2,100.97158515592072,-0.4456662182440303,upright
11,3,126.86925415766355,0.03998382743105444,upright
11,4,42.71296900813294,0.3098107529161751,flat
11,5,58.24940599631327,-0.08463444265392472,upright
11,6,110.70867691642617,-0.31243305206245375,upright
11,7,154.72127972345027,0.7264782448399969,flat
11,8,42.6565101717013,0.3112840171006104,flat
11,9,34.94841822578033,0.5077836591457074,flat
11,10,49.657747934440245,0.128596964350705,upright
12,1,125.98425138664817,0.017845170812262667,upright
12,2,141.05272418201477,0.4072836559098081,flat
12,3,129.2428369652301,0.10029029072754825,upright
12,4,60.90050737738878,-0.14522813577778249,upright
12,5,65.67366005956903,-0.24546642930975998,upright
12,6,137.7401475284992,0.3216275605345751,flat
12,7,165.89717660029106,0.9109426565724617,flat
12,8,54.86216041296229,-0.003121146527233609,upright
12,9,13.630174588996047,0.9167008168646515,flat
12,10,37.000638551863425,0.45671194716056707,flat
13,1,129.28490917569871,0.10136973284718886,upright
13,2,153.9750877154204,0.711231989714117,flat
13,3,89.24681184774361,-0.4997408042134176,upright
13,4,68.95164934403871,-0.3065108286471092,upright
13,5,72.93048006331666,-0.37075860305801334,upright
13,6,142.8845863990748,0.45382187467746926,flat
13,7,157.09149213913582,0.7727141228027581,flat
13,8,33.81475243699355,0.5354456681586655,flat
13,9,25.657198763452637,0.7187848950468654,flat
13,10,28.825763862623262,0.651300437695675,flat
14,1,74.42832104092514,-0.3919069691345764,upright
14,2,123.59735497869507,-0.040700524393095405,upright
14,3,83.07423610396411,-0.47818952525693215,upright
14,4,84.1313549385464,-0.4843179665622454,upright
14,5,121.81679093939819,-0.08308258499187021,upright
14,6,124.47733484248597,-0.01932983887448836,upright
14,7,159.56006970677066,0.8170626724452279,flat
14,8,20.178237122246077,0.8215228326488795,flat
14,9,29.625495793976476,0.6334586595289371,flat
14,10,12.91267528713039,0.925094586140502,flat
15,1,72.4463945003109,-0.36355800745080785,upright
15,2,112.99267464974892,-0.2711317137983611,upright
15,3,105.89286049236165,-0.3875179942392007,upright
15,4,77.12075932742769,-0.4254754397403466,upright
15,5,165.07818379986915,0.9005400562595853,flat
15,6,55.08331230061546,-0.008563593736092778,upright
15,7,167.52160382413365,0.9299696742840156,flat
15,8,34.533881034030465,0.5179476853726594,flat
15,9,42.450951119199566,0.31664592094910526,flat
15,10,11.937293165576298,0.9358251750509068,flat
16,1,31.143890256902235,0.5987731474650098,flat
16,2,128.63259684562982,0.08467091046349484,upright
16,3,125.32506579159967,0.001498208777997223,upright
16,4,112.83953763460649,-0.27400746030093603,upright
16,5,108.07430227501214,-0.3556173293044018,upright
16,6,41.73724894148459,0.3352340779807148,flat
16,7,158.9250888282708,0.8060444362909371,flat
16,8,100.13042390517892,-0.45359434157207934,upright
16,9,43.95990512741707,0.27722363842095676,flat
16,10,7.386710314762111,0.9752063389188947,flat
17,1,34.95654438706064,0.5075838676451396,flat
17,2,86.1136744394629,-0.4931093813319382,upright
17,3,79.5145322882924,-0.45032157244891774,upright
17,4,111.83001809023283,-0.29258664548656665,upright
17,5,75.4721109651613,-0.4056104939624313,upright
17,6,136.59941594935918,0.291850862167508,flat
17,7,166.73749442375953,0.9210546242242059,flat
17,8,132.7368011309284,0.19081120407919672,upright
17,9,25.85088257345474,0.7148161408034623,flat
17,10,9.9094485290498,0.9555767474771861,flat
18,1,48.815550732633234,0.15040418101740038,upright
18,2,98.70147282769003,-0.4656687148654161,upright
18,3,95.00411115198224,-0.48858711745125727,upright
18,4,64.22105133280165,-0.21629262057211418,upright
18,5,30.79025327575899,0.6069425948862635,flat
18,6,148.35097339674292,0.5870120149678071,flat
18,7,156.37059884554787,0.7590159430676655,flat
18,8,103.14188306748947,-0.42245894877896784,upright
18,9,24.25623207202327,0.7468428283352484,flat
18,10,31.59648002772165,0.5882404071206009,flat
19,1,90.45564874677603,-0.4999051369248296,upright
19,2,115.99208603739207,-0.21190935450197707,upright
19,3,54.96115829194669,-0.005559323453096177,upright
19,4,22.65369770400428,0.7774772132982051,flat
19,5,12.448186645101018,0.9303029974079693,flat
19,6,121.08900573657617,-0.10004456267427725,upright
19,7,152.22249936368368,0.674211140062889,flat
19,8,109.0805440030849,-0.3397075244596373,upright
19,9,14.779773316997796,0.9023825932442353,flat
19,10,42.19927927487382,0.3232059532838867,flat
20,1,134.47250179397722,0.23619090960669342,upright
20,2,126.8385301090307,0.039211773854153864,upright
20,3,80.31843533592847,-0.45757715988379044,upright
20,4,43.30684293034519,0.2943009467476697,flat
20,5,14.971473517980861,0.8998921415403374,flat
20,6,154.84850119257092,0.7290456722529337,flat
20,7,163.48112674214863,0.8787336829314336,flat
20,8,103.74866500160421,-0.4152742623567556,upright
20,9,14.414103108492517,0.9070520580228989,flat
20,10,11.357482155563867,0.9418279513026342,flat
21,1,99.20467965715295,-0.46161832808484227,upright
21,2,76.57068350959739,-0.41909296309205435,upright
21,3,75.90042986887445,-0.4109829070326725,upright
21,4,75.89245784389901,-0.4108842594895297,upright
21,5,10.882249759418263,0.946536811192757,flat
21,6,160.26907802724327,0.8290360058262909,flat
21,7,168.80104250225378,0.9434199251686812,flat
21,8,64.1223533825873,-0.2142660467401557,upright
21,9,8.918150913262858,0.9639516379455029,flat
21,10,55.50480358705155,-0.018893363227822535,upright
22,1,54.41402249927343,0.00795323486525179,upright
22,2,17.63006677058728,0.8624045997849263,flat
22,3,54.868841596413425,-0.0032857900116658456,upright
22,4,73.74434972498715,-0.3824640926283055,upright
22,5,10.623548990638952,0.949019669121105,flat
22,6,151.78830689250964,0.664788649486399,flat
22,7,162.58610988662684,0.8656542988637042,flat
22,8,107.61653896790767,-0.3626089826846177,upright
22,9,14.231859913086534,0.9093393080769998,flat
22,10,19.294922310078096,0.8362232796744742,flat
23,1,120.11571396223579,-0.12237342419202502,upright
23,2,34.69297935161605,0.5140532762560373,flat
23,3,171.1277557852448,0.9643188412553794,flat
23,4,98.83199865151997,-0.4646392528116685,upright
23,5,20.316607269873657,0.8191704429702931,flat
23,6,159.02233352753782,0.8077496839303195,flat
23,7,159.94475050624538,0.823602518229344,flat
23,8,85.48248558453427,-0.49069438769191553,upright
23,9,36.83943368723713,0.46076552390974446,flat
23,10,23.86025613651866,0.7545607581228522,flat
24,1,105.90096665750723,-0.38740618368885393,upright
24,2,42.23601650567689,0.3222487074454813,flat
24,3,158.6126372534718,0.8005221329035463,flat
24,4,47.2789559451398,0.190399980381049,upright
24,5,14.913105829670492,0.9006535052823632,flat
24,6,153.81620975829244,0.7079450239898981,flat
24,7,157.69626599851603,0.7839508903323797,flat
24,8,115.16500859134679,-0.22877348185180513,upright
24,9,19.89893016268609,0.8262305706620832,flat
24,10,22.660893160839,0.7773432815578585,flat
25,1,131.45824285014334,0.157513038843895,upright
25,2,41.151501274782284,0.350450690033705,flat
25,3,137.0379839959044,0.3033093053642444,flat
25,4,51.18584481844183,0.08931046122767194,upright
25,5,28.787757805286443,0.652140666555082,flat
25,6,168.10617925938337,0.9362850175084998,flat
25,7,151.60593130544223,0.6608023425943874,flat
25,8,47.78035430793054,0.17732471070710165,upright
25,9,22.027534000999786,0.7890038646775521,flat
25,10,22.670156166452937,0.7771708167767377,flat
26,1,69.45227451018154,-0.3152116868644673,upright
26,2,22.0839409198576,0.7879759773935964,flat
26,3,125.03287686814373,-0.005706131786937851,upright
26,4,60.87419791827639,-0.1446425865051837,upright
26,5,44.808705956139846,0.2550080291407254,flat
26,6,144.56726962566609,0.49584060778640326,flat
26,7,137.13092386827716,0.3057360265067943,flat
26,8,100.01095821094223,-0.4546712934834839,upright
26,9,39.43841598968504,0.3946890584136724,flat
26,10,46.032447971442714,0.22297642602220025,upright
27,1,78.35135275393367,-0.43884879348932504,upright
27,2,49.04893205540122,0.1443517559186479,upright
27,3,156.33273693963844,0.7582875184648814,flat
27,4,112.46646610096859,-0.28095050236939445,upright
27,5,35.84858616391352,0.48552948385837713,flat
27,6,168.2473619954355,0.9377675141464332,flat
27,7,144.64091334350564,0.49766126304402647,flat
27,8,76.8724868325734,-0.42262545336731233,upright
27,9,20.174746534138308,0.8215820029115806,flat
27,10,35.44995854317332,0.4954144498222628,flat
28,1,117.14762708402107,-0.18770635591419105,upright
28,2,68.09249526568848,-0.2911841647197749,upright
28,3,129.60979583017505,0.10971593399642066,upright
28,4,52.33466962545209,0.060069780029594066,upright
28,5,10.041827261697161,0.9543941904519648,flat
28,6,164.46574451961533,0.8924131266143109,flat
28,7,150.63926232197883,0.6393991081258636,flat
28,8,82.36967952685887,-0.47355384286414454,upright
28,9,12.480517780267116,0.92994623670168,flat
28,10,26.0202411423544,0.7113284150242691,flat
29,1,49.938089148627974,0.12136036799662409,upright
29,2,89.24404931316109,-0.49973889948660183,upright
29,3,91.1086835814289,-0.4994384259623988,upright
29,4,82.65040564734284,-0.47545350937353675,upright
29,5,23.1091490834957,0.7689344761579902,flat
29,6,156.02927900324715,0.7524173298073344,flat
29,7,161.82960319703395,0.854129931137682,flat
29,8,24.311508636426105,0.745757853964127,flat
29,9,17.67314593823922,0.8617528346446028,flat
29,10,14.40686901557036,0.9071433571818139,flat
30,1,99.65564786845837,-0.45780182979243,upright
30,2,83.67013449164035,-0.4817666125230839,upright
30,3,104.75597772172561,-0.402689695235901,upright
30,4,81.57179185947385,-0.46777582878746204,upright
30,5,17.075868008007255,0.8706653202891448,flat
30,6,167.18923813686925,0.9262526091177714,flat
30,7,153.81956714845236,0.7080146297922008,flat
30,8,21.838889335979832,0.7924262801076933,flat
30,9,24.456260473797688,0.7429079144225545,flat
30,10,19.642894508491647,0.8304979617957533,flat
31,1,19.055364595421697,0.8401145966558894,flat
31,2,137.01479154279698,0.30270364670092764,flat
31,3,106.41265887490727,-0.3802453643370223,upright
31,4,79.36118354122623,-0.4488747217442397,upright
31,5,11.17508273318068,0.943657847490631,flat
31,6,167.64587637708829,0.9313360147469048,flat
31,7,159.06490314663782,0.8084941479900976,flat
31,8,74.31988190446583,-0.39043413294995316,upright
31,9,21.386439119116705,0.8005385540260608,flat
31,10,14.136866816918284,0.9105209495539319,flat
32,1,70.49855792980492,-0.3328357114268378,upright
32,2,109.83305873458443,-0.3273328724963724,upright
32,3,133.6765193525506,0.2153636813003207,upright
32,4,122.22320037767403,-0.07351644632396748,upright
32,5,9.977464999736567,0.9549710274122178,flat
32,6,128.93336377639343,0.09236024522401265,upright
32,7,174.69527439223376,0.9871787440848692,flat
32,8,28.252450581619346,0.6638992386267755,flat
32,9,28.40145642854333,0.6606405119264012,flat
32,10,10.216434407304638,0.9528114027133685,flat
33,1,41.758531021739074,0.3346805006100656,flat
33,2,60.70388823662811,-0.14084410645752848,upright
33,3,169.4975952048399,0.9501627554952266,flat
33,4,122.4671953433053,-0.06774184711787024,upright
33,5,15.560390699160095,0.8920597597511504,flat
33,6,139.22183960821346,0.3601278654891076,flat
33,7,170.06874980488098,0.9553830258852125,flat
33,8,67.96347519133008,-0.28884016762763787,upright
33,9,46.830865412661794,0.2021006777391391,upright
33,10,23.632368481043184,0.7589588868122192,flat
34,1,63.66610415516417,-0.2048266046017433,upright
34,2,36.42930825177729,0.4710479477486127,flat
34,3,140.1557638327252,0.38425012371393286,flat
34,4,124.42205683382743,-0.020679980055792246,upright
34,5,13.551378055854952,0.9176431678018973,flat
34,6,128.0262560628521,0.06922561834280916,upright
34,7,171.91964177247058,0.9703635578825951,flat
34,8,32.14139336807659,0.5754473304226024,flat
34,9,46.45185198708646,0.21200687220509273,upright
34,10,6.127679852789946,0.9829084405981097,flat
35,1,116.99126883485789,-0.19102384495422658,upright
35,2,66.15173894594318,-0.2547930562765807,upright
35,3,147.94033475062454,0.5773737024597829,flat
35,4,111.1665145337375,-0.3044322524674362,upright
35,5,32.789563074125304,0.5600771352569553,flat
35,6,130.28718320613376,0.12717450332574343,upright
35,7,169.7301823344612,0.9523222774227249,flat
35,8,31.477259331696235,0.5910232275878295,flat
35,9,22.50806155573194,0.780180829275924,flat
35,10,0.6404133853056785,0.9998126090083577,flat
36,1,153.0806564727197,0.6925454950946606,flat
36,2,90.47117167385649,-0.49989856343099087,upright
36,3,110.37271070854786,-0.31821285865706217,upright
36,4,93.7873685065147,-0.49345531901697776,upright
36,5,10.651841624801273,0.9487509055868852,flat
36,6,103.49150687541666,-0.41835580832493047,upright
36,7,157.89332039017356,0.7875610266235515,flat
36,8,117.4207854003524,-0.18187946539093341,upright
36,9,36.04662999035328,0.4806014177375316,flat
36,10,14.901513856489787,0.9008043927129039,flat
37,1,153.0679503688009,0.692276887651017,flat
37,2,124.19996470493058,-0.026094273647930877,upright
37,3,121.97331997684492,-0.07940600831985856,upright
37,4,82.1421011227401,-0.47196282433478803,upright
37,5,9.493368906623793,0.9591954318605143,flat
37,6,127.09752911605142,0.04572757191567178,upright
37,7,162.3989173147527,0.8628423345509431,flat
37,8,150.24373939372023,0.630512540140215,flat
37,9,41.71338875704407,0.3358546595855545,flat
37,10,18.37631352363886,0.8509197837191422,flat
38,1,154.31446280251743,0.7182055491176835,flat
38,2,72.00174820839894,-0.3567896464003021,upright
38,3,115.92723356047064,-0.2132457923278694,upright
38,4,102.87920448063521,-0.4254758515041848,upright
38,5,15.73514938318443,0.8896831786320831,flat
38,6,140.0540829911439,0.38163027919780756,flat
38,7,164.34584916370298,0.8907876604375902,flat
38,8,160.29591176125552,0.8294822391166345,flat
38,9,13.13856392573716,0.9224974228313414,flat
38,10,17.206781710937275,0.8687347994293655,flat
39,1,107.65563863766855,-0.3620178778302885,upright
39,2,59.57657126826052,-0.11535920415714795,upright
39,3,135.96265151449228,0.27519741513347173,flat
39,4,85.47030890380877,-0.49064425937599054,upright
39,5,2.205147449687596,0.9977792134491881,flat
39,6,146.73823891238558,0.5487794095265919,flat
39,7,165.18151253728786,0.9018819931750119,flat
39,8,150.43602076237985,0.6348418623950081,flat
39,9,18.088671577211798,0.85539534708635,flat
39,10,15.717604423366458,0.8899228527620964,flat
40,1,122.63592879362476,-0.06373494679257674,upright
40,2,44.29442940359602,0.26846992760587274,flat
40,3,136.774500880534,0.29642662298140365,flat
40,4,62.41644806620509,-0.17838869973498883,upright
40,5,15.26544389710572,0.8960165683845276,flat
40,6,168.06211853356746,0.935818941291354,flat
40,7,169.0037707319914,0.9454248651399173,flat
40,8,125.02817490801874,-0.005821849951805513,upright
40,9,18.01704737044918,0.8565003103307194,flat
40,10,24.977658955912673,0.7325386101878084,flat
41,1,97.35519352416014,-0.47541630017159997,upright
41,2,171.2489984856281,0.9652798282428197,flat
41,3,85.12285364823873,-0.48915752624044345,upright
41,4,42.42524195147282,0.3173162958272445,flat
41,5,9.14732168788382,0.9620911216573289,flat
41,6,143.92723473508514,0.47995024679224674,flat
41,7,151.15099976464603,0.6507863854932423,flat
41,8,157.1099801633032,0.7730611098577529,flat
41,9,31.43411774036512,0.592028775345059,flat
41,10,24.09163481513071,0.7500625906376803,flat
42,1,147.74974351982152,0.572877262062206,flat
42,2,97.52962774432217,-0.4742432286804371,upright
42,3,128.58148811543535,0.08336606512166855,upright
42,4,27.800278020509587,0.6737192469107114,flat
42,5,33.04654581293525,0.553938864232215,flat
42,6,162.48255529820366,0.8641019662681451,flat
42,7,159.0517060027477,0.8082634861206612,flat
42,8,132.4399471559507,0.18306714054228435,upright
42,9,29.16245874119777,0.6438261927659297,flat
42,10,33.88549527378582,0.5337321372471124,flat
43,1,119.73616021805569,-0.13096591726775897,upright
43,2,65.7851537635379,-0.2476539432899787,upright
43,3,91.2258331460652,-0.4993134969841546,upright
43,4,27.240017480540697,0.6857399527106449,flat
43,5,50.407939123521054,0.10925985521210846,upright
43,6,155.64376789494838,0.7448786659112048,flat
43,7,150.7189031771289,0.6411795474325501,flat
43,8,96.80465827900477,-0.4789420644028599,upright
43,9,27.13728043856892,0.687926287023992,flat
43,10,30.345587488169954,0.6171375752802724,flat
44,1,119.92311359365958,-0.12674185378096275,upright
44,2,33.094981704247324,0.552779173809496,flat
44,3,87.60305850207232,-0.4973763403796348,upright
44,4,31.04104828437496,0.6011544587774447,flat
44,5,25.52723364602459,0.7214359943148743,flat
44,6,169.04332929214914,0.9458120334494877,flat
44,7,164.41782048531954,0.8917647509005464,flat
44,8,103.13190088646762,-0.4225746306432423,upright
44,9,17.901502419914536,0.8582748551123425,flat
44,10,15.387038891251002,0.8943936036731577,flat
45,1,160.53917711084827,0.8335043910755919,flat
45,2,39.711097122104526,0.38767793829475994,flat
45,3,139.58064342740218,0.3694106282973906,flat
45,4,39.88409338358645,0.38322338749942575,flat
45,5,48.34631367527417,0.1625927965700229,upright
45,6,161.48269841154607,0.8487039284769846,flat
45,7,163.29032415363233,0.8759964177730042,flat
45,8,65.04311493571507,-0.2329548308585357,upright
45,9,15.988630901041237,0.8861937484233464,flat
45,10,34.863824476734074,0.5098622639244708,flat
46,1,125.30376241180487,0.0009720603943654815,upright
46,2,86.13816452477013,-0.4931958204691239,upright
46,3,131.5097587955459,0.15885157807034256,upright
46,4,138.62599572299678,0.34467508634708444,flat
46,5,19.86282307314357,0.8268351694850038,flat
46,6,158.9221859311823,0.8059934335626182,flat
46,7,156.8038426091068,0.7672875043102663,flat
46,8,81.98740287447623,-0.4708552992690652,upright
46,9,18.76909842564512,0.844710494973153,flat
46,10,15.85545741049684,0.8880332438998277,flat
47,1,122.25849753077662,-0.07268251491817779,upright
47,2,74.25130612108586,-0.38949798900571664,upright
47,3,158.58064154782238,0.7999529298102299,flat
47,4,133.58738575298267,0.21303283026239872,upright
47,5,20.6719825564564,0.8130681020163246,flat
47,6,138.0098650055871,0.3286531932358804,flat
47,7,157.71416959366778,0.7842799392219715,flat
47,8,76.1488242754595,-0.41403091073410814,upright
47,9,32.39244429141879,0.569513439583957,flat
47,10,4.288667131064712,0.9916115939706271,flat
48,1,159.7608426743623,0.8204887860290848,flat
48,2,72.90060493688826,-0.37031933240050957,upright
48,3,122.82902757959448,-0.059136098264127246,upright
48,4,62.24420940963056,-0.17467973371028928,upright
48,5,17.492628186419115,0.8644747094726628,flat
48,6,136.12437949327833,0.2794286295085836,flat
48,7,148.39545163214154,0.5880518657136451,flat
48,8,149.29147329432004,0.6088228866167449,flat
48,9,60.965300222904396,-0.1466687576656543,upright
48,10,6.911443426486478,0.9782791900155727,flat
49,1,158.21389600851577,0.7933797134544522,flat
49,2,66.13883488284871,-0.2545431510927058,upright
49,3,72.66931629104997,-0.36689577485192404,upright
49,4,87.48925496576814,-0.49712145372682903,upright
49,5,18.437346100907465,0.849962341544763,flat
49,6,123.96301909662141,-0.03185237099441618,upright
49,7,170.77575162246194,0.9614563731776424,flat
49,8,69.53755730906587,-0.31667676732089944,upright
49,9,62.659818366673086,-0.18360297629543793,upright
49,10,14.205439185158774,0.9096686900445405,flat
50,1,175.39428007075227,0.9903282422559139,flat
50,2,111.7810151458337,-0.2934715330964145,upright
50,3,105.61334383111185,-0.39134215762656893,upright
50,4,100.34470258823424,-0.45163203310976263,upright
50,5,12.533897886866885,0.9293553142229882,flat
50,6,146.62996992903828,0.546177433996788,flat
50,7,163.2620701371806,0.8755887206118791,flat
50,8,26.45996688240645,0.7021978479674662,flat
50,9,46.624350451654244,0.20749738712446075,upright
50,10,17.40177256653305,0.8658354213183177,flat
51,1,98.35594667781065,-0.46832211831979004,upright
51,2,163.06117527953154,0.8726723448992773,flat
51,3,115.45113462087829,-0.22298380328321565,upright
51,4,137.47419894239192,0.314693880900325,flat
51,5,6.655453025544959,0.9798512994888007,flat
51,6,156.41360522850826,0.7598422635948219,flat
51,7,164.3646879002033,0.8910438081783629,flat
51,8,28.910003110249242,0.6494355809388024,flat
51,9,25.629527603071722,0.7193501567185725,flat
51,10,9.025952265245216,0.963082139543987,flat
52,1,95.97586394494944,-0.4837418155010375,upright
52,2,116.80802966357483,-0.19489494583690276,upright
52,3,174.2269064705086,0.9848227543880286,flat
52,4,165.56819462820698,0.9068284667620699,flat
52,5,15.653900807324495,0.8907910618622283,flat
52,6,162.18478815172892,0.8595936571131557,flat
52,7,159.39848107985466,0.8142849879365159,flat
52,8,20.81104160176278,0.8106566060943883,flat
52,9,22.530815534459137,0.7797593216381553,flat
52,10,18.503785302713585,0.8489169880439673,flat
53,1,125.96144400014418,0.017277473937558963,upright
53,2,108.61085643261391,-0.3472255560171549,upright
53,3,113.65286766027576,-0.2585645760144408,upright
53,4,160.16660315788053,0.8273272223452934,flat
53,5,17.928427082420296,0.8578622280567747,flat
53,6,176.03010691935637,0.9928103372598911,flat
53,7,158.35342306443013,0.7958910243812856,flat
53,8,56.0339774096043,-0.0317795018738769,upright
53,9,16.896599990938505,0.8732878645677964,flat
53,10,7.230961470512278,0.9762353662183794,flat
54,1,163.6454326958064,0.8810684809609133,flat
54,2,63.58171762282756,-0.2030679995135029,upright
54,3,92.68037703978817,-0.4967196443510421,upright
54,4,144.53609719878514,0.49506945805515934,flat
54,5,26.928026400033936,0.6923619483019352,flat
54,6,144.4101765159158,0.4919514629974605,flat
54,7,154.14346371032022,0.7146999710800548,flat
54,8,34.32144313206919,0.5231348356353798,flat
54,9,24.53248058529311,0.7414021960819097,flat
54,10,29.578728290358633,0.6345103906859881,flat
55,1,150.93650756655595,0.6460288239091405,flat
55,2,85.18680340895038,-0.4894393330873861,upright
55,3,34.80159871506059,0.5113898058379578,flat
55,4,145.43431712573684,0.5171698968388199,flat
55,5,8.712150538274125,0.9655850570382569,flat
55,6,153.1606619098833,0.6942348106129237,flat
55,7,161.052391896564,0.8418515279215801,flat
55,8,38.48309563428405,0.41914447395791843,flat
55,9,26.516374331792775,0.7010188353791209,flat
55,10,19.874277248774042,0.8266434730696357,flat
56,1,45.23123732340665,0.24394628676576646,upright
56,2,79.7161962419434,-0.4521937263075561,upright
56,3,99.8421563376273,-0.45617210350746784,upright
56,4,144.23507526370307,0.48760792277310583,flat
56,5,5.035608770610892,0.9884433632432772,flat
56,6,165.5060261375351,0.9060412513035894,flat
56,7,165.0250817020635,0.8998471225709808,flat
56,8,54.83930823919025,-0.0025578995314374797,upright
56,9,20.45565965079303,0.8167930783181827,flat
56,10,23.571973263618233,0.7601190999102942,flat
57,1,81.4436109126468,-0.46679556034750425,upright
57,2,50.04247823107192,0.11866882778705434,upright
57,3,105.57145493034011,-0.3919100024126866,upright
57,4,147.23829386237588,0.5607410338740118,flat
